pit_stop_id,race_id,driver_id,constructor_id,lap,stop_number,duration_ms
6926,1002,154,208,26,1,22379
6927,1002,845,1,26,1,21579
6928,1002,1,130,27,1,22265
6929,1002,8,50,28,1,22342
6930,1002,9,3,31,1,21954
6931,1002,846,3,32,1,22442
6932,1002,808,4,35,1,22193
6933,1002,20,6,40,2,21643
6934,1002,841,50,41,2,23507
6935,1002,830,9,43,2,22540
6936,1002,822,130,45,2,22018
6937,1002,826,5,45,2,33821
6938,1002,825,208,45,2,22992
6939,1002,847,5,45,2,37345
6940,1002,1,130,46,2,22511
6941,1002,817,4,45,2,22702
6942,1002,815,209,45,2,22896
6943,1002,846,3,44,2,21846
6944,1002,843,6,46,2,21638
6945,1002,8,50,45,2,22549
6946,1002,9,3,44,2,22142
6947,1002,453,9,46,2,22095
6948,1002,154,208,46,2,22732
6949,1002,832,1,46,2,21545
6950,1003,808,4,9,1,25532
6951,1003,843,6,9,1,25964
6952,1003,846,3,10,1,26165
6953,1003,1,130,11,1,24266
6954,1003,822,130,11,1,25030
6955,1003,830,9,11,1,24011
6956,1003,20,6,11,1,24483
6957,1003,817,4,11,1,24269
6958,1003,825,208,11,1,25419
6959,1003,815,209,11,1,28463
6960,1003,822,130,12,2,24776
6961,1003,843,6,16,2,25705
6962,1003,9,3,21,1,23946
6963,1003,453,9,27,1,24161
6964,1003,832,1,30,1,23795
6965,1003,826,5,32,1,24023
6966,1003,840,209,39,1,24591
6967,1003,847,5,40,1,25062
6968,1003,841,50,44,1,35651
6969,1003,8,50,46,1,26299
6970,1003,845,1,47,1,25026
6971,1003,154,208,50,1,24219
6972,1003,453,9,62,2,23858
6973,1004,847,5,1,1,37950
6974,1004,832,1,3,1,24727
6975,1004,8,50,6,1,25342
6976,1004,453,9,7,1,23485
6977,1004,817,4,8,1,23927
6978,1004,9,3,8,1,25210
6979,1004,846,3,9,1,23686
6980,1004,815,209,11,1,24076
6981,1004,826,5,12,1,23825
6982,1004,808,4,16,1,24030
6983,1004,20,6,26,1,23782
6984,1004,1,130,28,1,23662
6985,1004,822,130,30,1,23994
6986,1004,843,6,33,1,23732
6987,1004,841,50,33,1,23884
6988,1004,154,208,34,1,24071
6989,1004,9,3,38,2,23119
6990,1004,825,208,39,1,24381
6991,1004,840,209,45,1,23727
6992,1004,830,9,48,1,23426
6993,1004,8,50,58,2,24666
6994,1004,822,130,67,2,23456
6995,1005,841,50,7,1,30842
6996,1005,817,4,16,1,31031
6997,1005,825,208,16,1,30832
6998,1005,453,9,17,1,30228
6999,1005,845,1,18,1,30576
7000,1005,815,209,18,1,37286
7001,1005,832,1,19,1,29920
7002,1005,830,9,20,1,30118
7003,1005,843,6,21,1,30203
7004,1005,822,130,23,1,30412
7005,1005,1,130,24,1,30186
7006,1005,9,3,24,1,29792
7007,1005,20,6,25,1,30044
7008,1005,847,5,25,1,30279
7009,1005,846,3,25,1,31950
7010,1005,8,50,31,1,29975
7011,1005,154,208,31,1,30837
7012,1005,826,5,32,1,30233
7013,1005,846,3,33,2,37494
7014,1005,808,4,34,1,30884
7015,1005,841,50,34,2,31697
7016,1005,840,209,39,1,30849
7017,1005,20,6,51,2,30468
7018,1006,825,208,11,1,23243
7019,1006,825,208,13,2,16224
7020,1006,9,3,19,1,21525
7021,1006,822,130,21,1,22552
7022,1006,20,6,21,1,25236
7023,1006,843,6,22,1,21878
7024,1006,8,50,23,1,21709
7025,1006,841,50,24,1,21672
7026,1006,845,1,25,1,21547
7027,1006,453,9,25,1,22239
7028,1006,840,209,25,1,21982
7029,1006,808,4,26,1,21985
7030,1006,846,3,27,1,22772
7031,1006,815,209,28,1,22330
7032,1006,1,130,30,1,30067
7033,1006,830,9,31,1,21110
7034,1006,826,5,32,1,25091
7035,1006,154,208,34,1,22265
7036,1006,847,5,35,1,21225
7037,1006,832,1,41,1,21266
7038,1006,817,4,46,1,22305
7039,1006,20,6,50,2,22251
7040,1006,825,208,62,3,22309
7041,1007,154,208,1,1,33562
7042,1007,825,208,1,1,32767
7043,1007,453,9,12,1,27905
7044,1007,817,4,12,1,28416
7045,1007,826,5,12,1,29377
7046,1007,843,6,13,1,28558
7047,1007,830,9,13,1,27827
7048,1007,845,1,13,1,28275
7049,1007,847,5,13,1,28954
7050,1007,808,4,13,1,28926
7051,1007,840,209,13,1,30400
7052,1007,822,130,16,1,28493
7053,1007,8,50,17,1,28364
7054,1007,815,209,18,1,30264
7055,1007,1,130,20,1,28905
7056,1007,20,6,20,1,28021
7057,1007,830,9,20,2,27950
7058,1007,832,1,20,1,27980
7059,1007,817,4,20,2,28381
7060,1007,9,3,20,1,28694
7061,1007,843,6,21,2,28348
7062,1007,826,5,21,2,28811
7063,1007,846,3,21,1,30245
7064,1007,815,209,24,2,38032
7065,1007,845,1,35,2,27919
7066,1007,20,6,38,2,38468
7067,1007,840,209,39,2,29074
7068,1007,822,130,45,2,28177
7069,1007,815,209,46,3,28747
7070,1008,20,6,2,1,20094
7071,1008,847,5,2,1,20576
7072,1008,1,130,3,1,20203
7073,1008,822,130,3,1,22243
7074,1008,830,9,3,1,22358
7075,1008,8,50,3,1,27256
7076,1008,808,4,3,1,22132
7077,1008,843,6,3,1,20361
7078,1008,154,208,3,1,27232
7079,1008,453,9,3,1,29667
7080,1008,832,1,3,1,23363
7081,1008,841,50,3,1,22509
7082,1008,817,4,3,1,21224
7083,1008,826,5,3,1,23090
7084,1008,845,1,6,1,21402
7085,1008,840,209,7,1,22696
7086,1008,846,3,7,1,20718
7087,1008,9,3,7,1,23801
7088,1008,825,208,8,1,21106
7089,1008,843,6,15,2,22102
7090,1008,808,4,15,2,20118
7091,1008,825,208,21,2,21179
7092,1008,20,6,23,2,20768
7093,1008,9,3,23,2,20436
7094,1008,830,9,25,2,19640
7095,1008,846,3,24,2,19287
7096,1008,826,5,25,2,21488
7097,1008,845,1,25,2,20242
7098,1008,840,209,25,2,21260
7099,1008,822,130,26,2,20498
7100,1008,8,50,26,2,22307
7101,1008,841,50,26,2,20879
7102,1008,453,9,26,2,19875
7103,1008,154,208,26,2,21625
7104,1008,843,6,27,3,20317
7105,1008,847,5,27,2,21501
7106,1008,832,1,27,2,19964
7107,1008,1,130,28,2,22947
7108,1008,847,5,28,3,21732
7109,1008,8,50,28,3,21142
7110,1008,20,6,28,3,22058
7111,1008,453,9,28,3,20552
7112,1008,841,50,28,3,20096
7113,1008,826,5,28,3,24310
7114,1008,154,208,28,3,22421
7115,1008,830,9,29,3,21472
7116,1008,808,4,29,3,20624
7117,1008,840,209,28,3,21962
7118,1008,825,208,29,3,21359
7119,1008,822,130,30,3,21142
7120,1008,9,3,31,3,19626
7121,1008,830,9,41,4,19327
7122,1008,20,6,41,4,21256
7123,1008,154,208,41,4,20622
7124,1008,840,209,41,4,20472
7125,1008,846,3,41,3,19345
7126,1008,825,208,42,4,20380
7127,1008,840,209,44,5,20152
7128,1008,826,5,45,4,20671
7129,1008,825,208,45,5,20285
7130,1008,830,9,46,5,19062
7131,1008,822,130,46,4,21009
7132,1008,832,1,46,3,20711
7133,1008,453,9,46,4,20012
7134,1008,847,5,46,4,19931
7135,1008,154,208,46,5,21423
7136,1008,9,3,46,4,20370
7137,1008,1,130,47,4,27069
7138,1008,8,50,47,4,20930
7139,1008,20,6,47,5,19586
7140,1008,841,50,47,4,28093
7141,1008,846,3,47,4,21634
7142,1008,1,130,53,5,20015
7143,1008,1,130,56,6,19610
7144,1008,825,208,57,6,20700
7145,1008,9,3,57,5,19825
7146,1008,846,3,57,5,23445
7147,1009,822,130,5,1,33328
7148,1009,841,50,15,1,23218
7149,1009,846,3,16,1,21333
7150,1009,840,209,16,1,22085
7151,1009,815,209,18,1,21901
7152,1009,9,3,18,1,21754
7153,1009,154,208,19,1,22035
7154,1009,826,5,21,1,23002
7155,1009,830,9,25,1,21705
7156,1009,843,6,27,1,21575
7157,1009,845,1,28,1,26066
7158,1009,453,9,28,1,22104
7159,1009,847,5,28,1,23676
7160,1009,832,1,29,1,21832
7161,1009,8,50,29,1,22205
7162,1009,1,130,31,1,22880
7163,1009,808,4,36,1,21734
7164,1009,825,208,38,1,21618
7165,1009,20,6,39,1,24819
7166,1009,822,130,46,2,21744
7167,1009,817,4,46,1,22498
7168,1009,1,130,48,2,21390
7169,1009,840,209,50,2,21563
7170,1009,830,9,67,2,21164
7171,1010,817,4,1,1,27620
7172,1010,8,50,1,1,39046
7173,1010,832,1,1,1,59291
7174,1010,8,50,2,2,25005
7175,1010,808,4,11,1,23475
7176,1010,453,5,13,1,22772
7177,1010,840,209,14,1,22774
7178,1010,20,6,15,1,22863
7179,1010,815,209,15,1,23133
7180,1010,154,208,16,1,22912
7181,1010,845,1,19,1,23182
7182,1010,843,6,21,1,22449
7183,1010,1,130,22,1,23497
7184,1010,822,130,23,1,22579
7185,1010,847,9,23,1,22506
7186,1010,826,5,24,1,22834
7187,1010,825,208,25,1,22584
7188,1010,841,50,29,1,23044
7189,1010,840,209,30,2,25250
7190,1010,846,3,30,1,22442
7191,1010,808,4,31,2,23000
7192,1010,8,50,31,3,26891
7193,1010,9,3,31,1,24247
7194,1010,20,6,33,2,22786
7195,1011,830,9,1,1,31211
7196,1011,20,6,6,1,32443
7197,1011,154,208,7,1,26481
7198,1011,20,6,12,2,31851
7199,1011,840,209,15,1,18838
7200,1011,1,130,19,1,23912
7201,1011,8,50,19,1,32393
7202,1011,843,6,20,1,23833
7203,1011,825,208,20,1,24400
7204,1011,841,50,21,1,25698
7205,1011,840,209,22,2,24419
7206,1011,845,1,23,1,24311
7207,1011,846,3,23,1,24198
7208,1011,847,9,26,1,29830
7209,1011,822,130,27,1,23700
7210,1011,8,50,26,2,24568
7211,1011,832,1,27,1,27010
7212,1011,830,9,27,2,24303
7213,1011,826,5,28,1,24479
7214,1011,815,209,28,1,25340
7215,1011,453,5,28,1,24363
7216,1011,808,4,29,1,24092
7217,1011,9,3,29,1,31842
7218,1011,817,4,30,1,24320
7219,1011,154,208,29,2,25121
7220,1011,825,208,34,2,24978
7221,1011,20,6,41,3,24376
7222,1011,9,3,44,2,23860
7223,1011,1,130,49,2,23731
7224,1012,808,4,1,1,29563
7225,1012,846,3,1,1,38752
7226,1012,826,5,12,1,28799
7227,1012,815,209,13,1,29082
7228,1012,8,50,15,1,29992
7229,1012,825,208,18,1,29403
7230,1012,20,6,19,1,29384
7231,1012,830,9,19,1,28846
7232,1012,843,6,20,1,29168
7233,1012,847,9,20,1,28606
7234,1012,845,1,20,1,30397
7235,1012,9,3,21,1,29033
7236,1012,822,130,22,1,29234
7237,1012,154,208,23,1,29456
7238,1012,1,130,26,1,28930
7239,1012,840,209,31,1,29482
7240,1012,453,5,32,1,32482
7241,1012,841,50,34,1,29070
7242,1012,817,4,34,1,30756
7243,1012,154,208,35,2,43576
7244,1012,808,4,36,2,29152
7245,1012,826,5,36,2,34711
7246,1012,832,1,35,2,30623
7247,1012,841,50,36,2,28960
7248,1012,840,209,41,2,39188
7249,1012,9,3,44,2,30321
7250,1012,840,209,44,3,29460
7251,1012,825,208,56,2,30916
7252,1013,9,3,1,1,30587
7253,1013,817,4,1,1,36031
7254,1013,841,50,2,1,38193
7255,1013,9,3,2,2,30177
7256,1013,8,50,9,1,25038
7257,1013,808,4,16,1,34264
7258,1013,845,1,20,1,29290
7259,1013,832,1,21,1,30103
7260,1013,843,6,22,1,29548
7261,1013,815,209,23,1,30271
7262,1013,20,6,26,1,29860
7263,1013,453,5,26,1,29935
7264,1013,825,208,27,1,30509
7265,1013,840,209,27,1,30168
7266,1013,826,5,27,1,30753
7267,1013,846,3,27,1,29857
7268,1013,841,50,27,2,30227
7269,1013,8,50,27,2,36512
7270,1013,1,130,28,1,29751
7271,1013,822,130,28,1,29436
7272,1013,830,9,28,1,29978
7273,1013,847,9,29,1,29854
7274,1013,808,4,29,2,29786
7275,1013,826,5,29,2,29571
7276,1013,843,6,30,2,29401
7277,1014,843,6,3,1,30502
7278,1014,845,1,4,1,25347
7279,1014,847,9,15,1,23354
7280,1014,8,50,15,1,24468
7281,1014,20,6,16,1,24032
7282,1014,154,208,16,1,23478
7283,1014,822,130,17,1,23000
7284,1014,825,208,17,1,24156
7285,1014,453,5,18,1,23180
7286,1014,840,209,18,1,23292
7287,1014,841,50,18,1,23351
7288,1014,808,4,19,1,24132
7289,1014,815,209,19,1,22880
7290,1014,1,130,21,1,23582
7291,1014,9,3,22,1,26734
7292,1014,843,6,25,2,23580
7293,1014,845,1,25,2,23949
7294,1014,846,3,25,1,23792
7295,1014,832,1,26,1,23476
7296,1014,826,5,27,1,23293
7297,1014,817,4,29,1,23292
7298,1014,20,6,31,2,23213
7299,1014,847,9,34,2,23301
7300,1014,9,3,33,2,22970
7301,1014,822,130,36,2,23157
7302,1014,8,50,36,2,23164
7303,1014,815,209,41,2,23301
7304,1014,1,130,42,2,23591
7305,1014,843,6,46,3,23280
7306,1014,825,208,47,2,23973
7307,1014,841,50,49,2,23412
7308,1015,830,9,5,1,24493
7309,1015,453,5,9,1,22689
7310,1015,826,5,10,1,22490
7311,1015,847,9,14,1,22192
7312,1015,843,6,15,1,22002
7313,1015,832,1,15,1,22241
7314,1015,8,50,15,1,22754
7315,1015,808,4,18,1,22484
7316,1015,815,209,20,1,22357
7317,1015,841,50,21,1,43411
7318,1015,9,3,21,1,24606
7319,1015,846,3,22,1,22887
7320,1015,1,130,23,1,22269
7321,1015,825,208,28,1,23084
7322,1015,832,1,35,2,22179
7323,1015,822,130,36,1,22179
7324,1015,20,6,37,1,21862
7325,1015,840,209,37,1,22745
7326,1015,154,208,37,1,24128
7327,1015,843,6,43,2,25786
7328,1015,847,9,44,2,22003
7329,1015,826,5,44,2,22033
7330,1015,453,5,49,2,22618
7331,1015,817,4,50,1,22345
7332,1015,8,50,52,2,22963
7333,1015,9,3,60,2,22570
7334,1016,847,9,1,1,34100
7335,1016,840,209,9,1,24567
7336,1016,9,3,11,1,24164
7337,1016,830,9,13,1,23716
7338,1016,822,130,14,1,24151
7339,1016,841,50,17,1,25230
7340,1016,832,1,18,1,24784
7341,1016,8,50,18,1,24544
7342,1016,825,208,18,1,24929
7343,1016,845,1,19,1,24678
7344,1016,453,5,19,1,24195
7345,1016,843,6,20,1,29157
7346,1016,847,9,20,2,23213
7347,1016,817,4,21,1,23751
7348,1016,826,5,21,1,27115
7349,1016,846,3,23,1,23702
7350,1016,1,130,24,1,23943
7351,1016,815,209,24,1,24207
7352,1016,154,208,24,1,24583
7353,1016,808,4,27,1,24245
7354,1016,840,209,29,2,25195
7355,1016,830,9,34,2,23444
7356,1016,822,130,35,2,23819
7357,1016,808,4,39,2,23684
7358,1016,826,5,39,2,24162
7359,1016,841,50,39,2,24206
7360,1016,847,9,40,3,23705
7361,1016,8,50,40,2,24686
7362,1016,825,208,40,2,24731
7363,1016,843,6,42,2,23844
7364,1016,845,1,42,2,25776
7365,1016,846,3,46,2,28748
7366,1016,453,5,53,2,24260
7367,1017,817,4,8,1,30760
7368,1017,815,209,17,1,23079
7369,1017,1,130,20,1,22882
7370,1017,841,50,20,1,23155
7371,1017,9,3,20,1,23861
7372,1017,830,9,21,1,22818
7373,1017,8,50,21,1,23463
7374,1017,453,5,22,1,22922
7375,1017,826,5,23,1,22759
7376,1017,846,3,23,1,22500
7377,1017,847,9,24,1,23073
7378,1017,20,6,25,1,23039
7379,1017,822,130,26,1,23148
7380,1017,154,208,26,1,23776
7381,1017,845,1,27,1,23381
7382,1017,808,4,27,1,23344
7383,1017,825,208,27,1,23891
7384,1017,840,209,28,1,23346
7385,1017,843,6,29,1,22966
7386,1017,832,1,29,1,22770
7387,1017,9,3,36,2,29268
7388,1017,817,4,40,2,29491
7389,1017,822,130,41,2,23210
7390,1017,1,130,43,2,23088
7391,1017,830,9,44,2,22657
7392,1017,808,4,44,2,23596
7393,1017,815,209,45,2,23142
7394,1017,841,50,46,2,23524
7395,1017,826,5,46,2,23378
7396,1017,453,5,47,2,23584
7397,1017,8,50,47,2,23841
7398,1017,20,6,49,2,23138
7399,1017,847,9,50,2,23071
7400,1017,830,9,54,3,22593
7401,1017,845,1,53,2,23355
7402,1017,840,209,53,2,24841
7403,1017,825,208,53,2,23479
7404,1017,843,6,54,2,23042
7405,1017,808,4,53,3,22747
7406,1017,9,3,53,3,24873
7407,1017,846,3,54,2,23199
7408,1017,154,208,65,2,23471
7409,1017,1,130,66,3,23060
7410,1017,846,3,66,3,22441
7411,1017,9,3,66,4,23158
7412,1018,840,209,5,1,28842
7413,1018,845,1,8,1,22974
7414,1018,841,50,8,1,21977
7415,1018,817,4,11,1,21904
7416,1018,843,6,12,1,21697
7417,1018,20,6,12,1,25771
7418,1018,832,1,12,1,21928
7419,1018,847,9,13,1,22028
7420,1018,808,4,18,1,21578
7421,1018,154,208,18,1,21968
7422,1018,825,208,20,1,21531
7423,1018,8,50,22,1,22410
7424,1018,840,209,23,2,21778
7425,1018,9,3,24,1,21688
7426,1018,830,9,25,1,21023
7427,1018,1,130,26,1,22178
7428,1018,841,50,26,2,22188
7429,1018,822,130,29,1,21145
7430,1018,846,3,32,1,22272
7431,1018,815,209,37,1,22230
7432,1018,843,6,38,2,21274
7433,1018,20,6,38,2,21858
7434,1018,826,5,40,1,21496
7435,1018,832,1,41,2,21466
7436,1018,817,4,42,2,21624
7437,1019,154,208,20,1,23280
7438,1019,8,50,24,1,23229
7439,1019,841,50,25,1,23659
7440,1019,846,3,25,1,21417
7441,1019,822,130,26,1,21937
7442,1019,1,130,26,1,21850
7443,1019,847,9,26,1,21279
7444,1019,845,1,26,1,23637
7445,1019,815,209,26,1,22383
7446,1019,843,6,26,1,22756
7447,1019,832,1,26,1,23827
7448,1019,20,6,26,1,22231
7449,1019,453,210,26,1,22466
7450,1019,826,210,26,1,22769
7451,1019,839,4,26,1,21683
7452,1019,848,3,26,1,22058
7453,1019,847,9,51,2,21842
7454,1019,845,1,51,2,21921
7455,1019,843,6,51,2,21972
7456,1019,826,210,51,2,21622
7457,1019,8,50,51,2,21569
7458,1019,20,6,51,2,22738
7459,1019,848,3,51,2,21918
7460,1019,832,1,52,2,21805
7461,1019,841,50,55,2,22800
7462,1019,822,130,56,2,16407
7463,1019,1,130,56,2,16365
7464,1019,815,209,56,2,16546
7465,1019,847,9,56,3,17035
7466,1019,845,1,56,3,18163
7467,1019,843,6,56,3,18748
7468,1019,453,210,56,2,19911
7469,1019,832,1,56,3,20064
7470,1019,839,4,56,2,19626
7471,1019,826,210,56,3,19656
7472,1019,20,6,56,3,19330
7473,1019,848,3,56,3,19488
7474,1019,841,50,56,3,19678
7475,1020,843,6,1,1,39715
7476,1020,830,9,24,1,20937
7477,1020,453,210,24,1,21950
7478,1020,1,130,27,1,21729
7479,1020,825,208,31,1,21977
7480,1020,832,1,32,1,25983
7481,1020,848,3,32,1,22745
7482,1020,840,209,33,1,22118
7483,1020,822,130,34,1,21376
7484,1020,846,3,34,1,21697
7485,1020,847,9,35,1,21505
7486,1020,826,210,36,1,22197
7487,1020,817,4,37,1,21603
7488,1020,154,208,37,1,22444
7489,1020,815,209,38,1,22761
7490,1020,845,1,39,1,22406
7491,1020,841,50,39,1,21667
7492,1020,8,50,44,1,21459
7493,1020,453,210,49,2,22280
7494,1020,832,1,66,2,21873
7495,1020,830,9,68,2,21091
7496,1021,826,210,1,1,23568
7497,1021,843,6,2,1,22266
7498,1021,822,130,2,1,21906
7499,1021,1,130,3,1,22320
7500,1021,840,209,3,1,23081
7501,1021,20,6,3,1,28286
7502,1021,815,209,3,1,23263
7503,1021,832,1,3,1,27131
7504,1021,847,9,3,1,23046
7505,1021,848,3,3,1,21596
7506,1021,453,210,3,1,22740
7507,1021,8,50,3,1,22299
7508,1021,830,9,4,1,21529
7509,1021,817,4,4,1,21920
7510,1021,839,4,4,1,24281
7511,1021,845,1,4,1,23012
7512,1021,846,3,4,1,21184
7513,1021,841,50,4,1,22283
7514,1021,848,3,4,2,36335
7515,1021,826,210,18,2,22685
7516,1021,846,3,19,2,21367
7517,1021,843,6,20,2,22564
7518,1021,841,50,20,2,23082
7519,1021,20,6,29,2,21880
7520,1021,839,4,31,2,21860
7521,1021,822,130,33,2,21644
7522,1021,848,3,31,3,28367
7523,1021,8,50,33,2,27128
7524,1021,847,9,34,2,22174
7525,1021,154,208,34,1,22591
7526,1021,840,209,35,2,22534
7527,1021,825,208,35,1,23621
7528,1021,815,209,35,2,22051
7529,1021,845,1,35,2,22742
7530,1021,830,9,36,2,21268
7531,1021,1,130,37,2,22264
7532,1021,832,1,40,2,22438
7533,1021,841,50,40,3,21831
7534,1021,848,3,39,4,21802
7535,1021,817,4,43,2,22073
7536,1021,822,130,49,3,21572
7537,1021,846,3,50,3,22048
7538,1021,840,209,52,3,22057
7539,1021,848,3,52,5,25767
7540,1021,1,130,66,3,22426
7541,1022,847,9,6,1,28834
7542,1022,817,4,12,1,29559
7543,1022,845,1,12,1,30289
7544,1022,839,4,12,1,30768
7545,1022,20,6,12,1,29439
7546,1022,453,210,12,1,29414
7547,1022,841,50,12,1,28355
7548,1022,8,50,12,1,36590
7549,1022,846,3,12,1,29302
7550,1022,848,3,12,1,31371
7551,1022,1,130,13,1,28805
7552,1022,822,130,13,1,30571
7553,1022,830,9,13,1,28208
7554,1022,843,6,13,1,29520
7555,1022,832,1,13,1,28487
7556,1022,840,209,13,1,28716
7557,1022,847,9,30,2,33308
7558,1022,154,208,36,1,33816
7559,1022,8,50,47,2,44085
7560,1022,830,9,50,2,28273
7561,1022,822,130,50,2,33602
7562,1022,832,1,51,2,36278
7563,1023,847,9,6,1,28417
7564,1023,453,210,7,1,28356
7565,1023,841,50,7,1,27892
7566,1023,846,3,8,1,28391
7567,1023,825,208,9,1,28934
7568,1023,848,3,9,1,28696
7569,1023,845,1,12,1,27949
7570,1023,822,130,13,1,28408
7571,1023,1,130,14,1,28406
7572,1023,817,4,14,1,28587
7573,1023,808,209,15,1,28981
7574,1023,154,208,17,1,29377
7575,1023,840,209,18,1,28235
7576,1023,843,6,18,1,29419
7577,1023,826,210,19,1,28036
7578,1023,825,208,20,2,29389
7579,1023,832,1,22,1,35864
7580,1023,839,4,22,1,28093
7581,1023,20,6,22,1,28167
7582,1023,453,210,23,2,28306
7583,1023,846,3,24,2,28331
7584,1023,830,9,26,1,29115
7585,1023,817,4,26,2,28167
7586,1023,8,50,26,1,29296
7587,1023,848,3,26,2,28086
7588,1023,845,1,29,2,28874
7589,1023,808,209,30,2,28386
7590,1023,847,9,30,2,27858
7591,1023,840,209,31,2,27974
7592,1023,830,9,32,2,28986
7593,1023,822,130,32,2,28188
7594,1023,20,6,33,2,28352
7595,1023,841,50,33,2,27693
7596,1023,832,1,34,2,28772
7597,1023,826,210,35,2,28365
7598,1023,817,4,35,3,28057
7599,1023,154,208,38,2,29803
7600,1023,846,3,39,3,28692
7601,1023,1,130,41,2,29402
7602,1023,808,209,44,3,28736
7603,1023,848,3,46,3,29049
7604,1024,847,9,17,1,21663
7605,1024,846,3,19,1,22708
7606,1024,8,50,20,1,22314
7607,1024,830,9,21,1,21532
7608,1024,453,210,21,1,22241
7609,1024,845,1,21,1,22099
7610,1024,826,210,21,1,23036
7611,1024,841,50,21,1,22243
7612,1024,832,1,22,1,22078
7613,1024,1,130,23,1,23377
7614,1024,822,130,23,1,22310
7615,1024,840,209,27,1,22351
7616,1024,825,208,28,1,24148
7617,1024,848,3,28,1,22322
7618,1024,815,209,29,1,22641
7619,1024,843,6,29,1,22274
7620,1024,20,6,29,1,21820
7621,1024,154,208,32,1,23212
7622,1024,839,4,34,1,22366
7623,1024,817,4,35,1,21837
7624,1024,846,3,35,2,21889
7625,1024,847,9,39,2,21804
7626,1024,830,9,41,2,21601
7627,1024,832,1,41,2,22166
7628,1024,840,209,42,2,22388
7629,1024,453,210,42,2,22394
7630,1024,845,1,44,2,21761
7631,1024,8,50,44,2,22197
7632,1024,826,210,45,2,22079
7633,1024,841,50,45,2,21794
7634,1024,822,130,48,2,22143
7635,1024,1,130,50,2,21853
7636,1024,848,3,49,2,22475
7637,1024,154,208,62,2,24010
7638,1024,822,130,64,3,22607
7639,1025,843,6,10,1,30678
7640,1025,8,50,10,1,22960
7641,1025,154,208,10,1,23636
7642,1025,825,208,10,1,26156
7643,1025,848,3,10,1,23532
7644,1025,1,130,11,1,23298
7645,1025,822,130,11,1,25548
7646,1025,830,9,11,1,23314
7647,1025,817,4,11,1,23586
7648,1025,839,4,11,1,24305
7649,1025,847,9,11,1,22738
7650,1025,840,209,11,1,23689
7651,1025,845,1,11,1,23046
7652,1025,826,210,11,1,23769
7653,1025,20,6,11,1,22982
7654,1025,815,209,18,1,23175
7655,1025,843,6,24,2,25100
7656,1025,453,210,26,1,22681
7657,1025,848,3,30,2,23477
7658,1025,825,208,35,2,24339
7659,1026,1,130,26,2,1516864
7660,1026,846,3,22,1,25249
7661,1026,154,208,22,1,25936
7662,1026,847,9,22,1,29661
7663,1026,826,210,22,1,25920
7664,1026,839,4,22,1,25290
7665,1026,830,9,22,1,26149
7666,1026,822,130,22,1,24410
7667,1026,817,4,22,1,25498
7668,1026,815,209,22,1,26693
7669,1026,845,1,22,1,24612
7670,1026,832,1,22,1,24398
7671,1026,841,50,20,1,23998
7672,1026,1,130,20,1,24671
7673,1026,453,210,19,1,24096
7674,1026,8,50,18,1,24454
7675,1026,843,6,17,1,24344
7676,1026,848,3,16,1,26335
7677,1026,825,208,1,1,40078
7678,1027,8,50,8,3,1450186
7679,1027,846,3,8,2,1447186
7680,1027,826,210,8,2,1445955
7681,1027,847,9,7,1,17591
7682,1027,840,209,7,1,17625
7683,1027,817,4,7,1,17464
7684,1027,815,209,7,1,17531
7685,1027,845,1,7,1,17845
7686,1027,826,210,7,1,17522
7687,1027,839,4,7,1,17455
7688,1027,846,3,7,1,18399
7689,1027,8,50,7,2,17594
7690,1027,20,6,7,2,17516
7691,1027,154,208,7,1,24781
7692,1027,822,130,8,2,1436402
7693,1027,1,130,8,2,1436696
7694,1027,843,6,8,2,1436871
7695,1027,847,9,8,2,1438719
7696,1027,840,209,8,2,1439578
7697,1027,20,6,1,1,33583
7698,1027,822,130,7,1,17560
7699,1027,1,130,7,1,17536
7700,1027,843,6,7,1,17516
7701,1027,8,50,1,1,30623
7702,1027,845,1,8,2,1445614
7703,1027,817,4,8,2,1441000
7704,1027,815,209,8,2,1441547
7705,1027,20,6,8,3,1449513
7706,1027,154,208,8,2,1450651
7707,1027,843,6,21,3,23469
7708,1027,817,4,27,3,22777
7709,1027,8,50,27,4,33281
7710,1027,815,209,28,3,23088
7711,1027,20,6,28,4,22995
7712,1027,154,208,28,3,23720
7713,1027,845,1,29,3,24137
7714,1027,826,210,29,3,23113
7715,1027,846,3,29,3,23638
7716,1027,840,209,30,3,22846
7717,1027,822,130,31,3,23111
7718,1027,1,130,32,3,22445
7719,1027,847,9,32,3,22387
7720,1027,843,6,37,4,23367
7721,1027,8,50,42,5,28960
7722,1027,822,130,43,4,23199
7723,1027,154,208,42,4,24002
7724,1027,817,4,43,4,22963
7725,1027,847,9,43,4,22822
7726,1027,815,209,43,4,23002
7727,1027,845,1,43,4,24820
7728,1027,826,210,43,4,22745
7729,1027,846,3,43,4,23367
7730,1027,20,6,43,5,22489
7731,1027,1,130,44,4,22800
7732,1027,1,130,45,5,1300911
7733,1027,822,130,45,5,1302010
7734,1027,8,50,44,6,1180725
7735,1027,154,208,44,5,1181863
7736,1027,817,4,45,5,1299801
7737,1027,847,9,45,5,1302435
7738,1027,815,209,45,5,1299712
7739,1027,845,1,45,5,1292871
7740,1027,826,210,45,5,1290227
7741,1027,843,6,45,5,1285145
7742,1027,846,3,45,5,1269095
7743,1027,20,6,45,6,1266590
7744,1026,840,209,26,1,1517308
