result_id,race_id,driver_id,constructor_id,status_id,position,grid,positions_gained,points,laps,milliseconds,fastest_lap,rank,fastest_lap_time_ms,fastest_lap_speed
10864,459,118,52,101,0,12,12.0,0.0,47,0.0,0,0,0,0.0
10865,459,152,52,5,0,10,10.0,0.0,43,0.0,0,0,0,0.0
10866,459,95,32,64,0,18,18.0,0.0,43,0.0,0,0,0,0.0
10867,459,110,50,5,0,8,8.0,0.0,42,0.0,0,0,0,0.0
10868,459,172,3,6,0,13,13.0,0.0,37,0.0,0,0,0,0.0
10869,459,196,27,86,0,24,24.0,0.0,32,0.0,0,0,0,0.0
10870,459,195,54,5,0,21,21.0,0.0,27,0.0,0,0,0,0.0
10871,459,190,44,5,0,25,25.0,0.0,26,0.0,0,0,0,0.0
10872,459,188,54,24,0,23,23.0,0.0,17,0.0,0,0,0,0.0
10873,459,137,34,37,0,3,3.0,0.0,15,0.0,0,0,0,0.0
10874,459,182,1,20,0,19,19.0,0.0,11,0.0,0,0,0,0.0
10875,459,173,32,37,0,11,11.0,0.0,1,0.0,0,0,0,0.0
10876,459,176,21,7,0,14,14.0,0.0,14,0.0,0,0,0,0.0
10877,459,197,27,6,0,16,16.0,0.0,0,0.0,0,0,0,0.0
10878,459,198,49,81,0,0,0.0,0.0,0,0.0,0,0,0,0.0
10879,459,160,44,81,0,0,0.0,0.0,0,0.0,0,0,0,0.0
10880,460,117,4,1,1,3,2.0,9.0,67,5079780.0,0,0,0,0.0
10881,460,137,34,1,2,6,4.0,6.0,67,5098941.0,0,0,0,0.0
10882,460,175,6,1,3,2,-1.0,4.0,67,5106026.0,0,0,0,0.0
10883,460,95,32,1,4,18,14.0,3.0,67,5118732.0,0,0,0,0.0
10884,460,163,6,1,5,1,-4.0,2.0,67,5138654.0,0,0,0,0.0
10885,460,182,1,11,6,15,9.0,1.0,66,0.0,0,0,0,0.0
10886,460,184,50,11,7,11,4.0,0.0,66,0.0,0,0,0,0.0
10887,460,110,50,11,8,9,1.0,0.0,66,0.0,0,0,0,0.0
10888,460,187,1,11,9,24,15.0,0.0,66,0.0,0,0,0,0.0
10889,460,197,27,12,10,25,15.0,0.0,65,0.0,0,0,0,0.0
10890,460,177,3,12,11,13,2.0,0.0,65,0.0,0,0,0,0.0
10891,460,172,3,12,12,20,8.0,0.0,65,0.0,0,0,0,0.0
10892,460,105,25,12,13,16,3.0,0.0,65,0.0,0,0,0,0.0
10893,460,193,25,12,14,23,9.0,0.0,65,0.0,0,0,0,0.0
10894,460,123,21,12,15,17,2.0,0.0,65,0.0,0,0,0,0.0
10895,460,195,54,13,16,21,5.0,0.0,64,0.0,0,0,0,0.0
10896,460,176,21,13,17,19,2.0,0.0,64,0.0,0,0,0,0.0
10897,460,181,53,5,0,8,8.0,0.0,49,0.0,0,0,0,0.0
10898,460,196,27,22,0,22,22.0,0.0,48,0.0,0,0,0,0.0
10899,460,160,44,69,0,26,26.0,0.0,46,0.0,0,0,0,0.0
10900,460,118,52,6,0,10,10.0,0.0,27,0.0,0,0,0,0.0
10901,460,119,34,101,0,5,5.0,0.0,9,0.0,0,0,0,0.0
10902,460,140,51,69,0,15,15.0,0.0,5,0.0,0,0,0,0.0
10903,460,158,4,5,0,7,7.0,0.0,3,0.0,0,0,0,0.0
10904,460,152,52,101,0,12,12.0,0.0,3,0.0,0,0,0,0.0
10905,460,173,32,101,0,4,4.0,0.0,1,0.0,0,0,0,0.0
10906,460,188,54,81,0,0,0.0,0.0,0,0.0,0,0,0,0.0
10907,460,190,44,81,0,0,0.0,0.0,0,0.0,0,0,0,0.0
10908,460,186,49,81,0,0,0.0,0.0,0,0.0,0,0,0,0.0
10909,461,163,6,1,1,2,1.0,9.0,45,5230319.0,0,0,0,0.0
10910,461,110,50,1,2,3,1.0,6.0,45,5300971.0,0,0,0,0.0
10911,461,119,34,1,3,8,5.0,4.0,45,5334412.0,0,0,0,0.0
10912,461,117,4,1,4,5,1.0,3.0,45,5351069.0,0,0,0,0.0
10913,461,187,1,11,5,23,18.0,2.0,44,0.0,0,0,0,0.0
10914,461,172,3,11,6,15,9.0,1.0,44,0.0,0,0,0,0.0
10915,461,176,21,11,7,20,13.0,0.0,44,0.0,0,0,0,0.0
10916,461,197,27,11,8,19,11.0,0.0,44,0.0,0,0,0,0.0
10917,461,123,21,11,9,14,5.0,0.0,44,0.0,0,0,0,0.0
10918,461,177,3,11,10,12,2.0,0.0,44,0.0,0,0,0,0.0
10919,461,188,54,11,11,22,11.0,0.0,44,0.0,0,0,0,0.0
10920,461,193,25,12,12,21,9.0,0.0,43,0.0,0,0,0,0.0
10921,461,137,34,42,13,4,-9.0,0.0,42,0.0,0,0,0,0.0
10922,461,182,1,2,0,18,18.0,0.0,44,0.0,0,0,0,0.0
10923,461,158,4,69,0,6,6.0,0.0,38,0.0,0,0,0,0.0
10924,461,160,44,44,0,26,26.0,0.0,34,0.0,0,0,0,0.0
10925,461,196,27,5,0,25,25.0,0.0,27,0.0,0,0,0,0.0
10926,461,184,50,101,0,7,7.0,0.0,24,0.0,0,0,0,0.0
10927,461,152,52,101,0,10,10.0,0.0,19,0.0,0,0,0,0.0
10928,461,118,52,5,0,9,9.0,0.0,17,0.0,0,0,0,0.0
10929,461,140,51,5,0,13,13.0,0.0,11,0.0,0,0,0,0.0
10930,461,175,6,5,0,1,1.0,0.0,11,0.0,0,0,0,0.0
10931,461,173,32,5,0,11,11.0,0.0,10,0.0,0,0,0,0.0
10932,461,105,25,48,0,16,16.0,0.0,4,0.0,0,0,0,0.0
10933,461,95,32,5,0,17,17.0,0.0,1,0.0,0,0,0,0.0
10934,461,195,54,5,0,24,24.0,0.0,0,0.0,0,0,0,0.0
10935,461,186,49,81,0,0,0.0,0.0,0,0.0,0,0,0,0.0
10936,461,190,44,81,0,0,0.0,0.0,0,0.0,0,0,0,0.0
10937,461,181,53,81,0,0,0.0,0.0,0,0.0,0,0,0,0.0
10938,462,117,4,1,1,5,4.0,9.0,53,5072745.0,0,0,0,0.0
10939,462,163,6,1,2,2,0.0,6.0,53,5079580.0,0,0,0,0.0
10940,462,137,34,1,3,4,1.0,4.0,53,5100404.0,0,0,0,0.0
10941,462,158,4,1,4,8,4.0,3.0,53,5101140.0,0,0,0,0.0
10942,462,95,32,11,5,3,-2.0,2.0,52,0.0,0,0,0,0.0
10943,462,182,1,12,6,14,8.0,1.0,51,0.0,0,0,0,0.0
10944,462,197,27,12,7,20,13.0,0.0,51,0.0,0,0,0,0.0
10945,462,177,3,12,8,15,7.0,0.0,51,0.0,0,0,0,0.0
10946,462,187,1,12,9,17,8.0,0.0,51,0.0,0,0,0,0.0
10947,462,190,44,13,10,26,16.0,0.0,50,0.0,0,0,0,0.0
10948,462,160,44,14,11,25,14.0,0.0,49,0.0,0,0,0,0.0
10949,462,140,51,15,12,16,4.0,0.0,48,0.0,0,0,0,0.0
10950,462,123,21,15,13,19,6.0,0.0,48,0.0,0,0,0,0.0
10951,462,181,53,47,0,13,13.0,0.0,33,0.0,0,0,0,0.0
10952,462,110,50,60,0,11,11.0,0.0,31,0.0,0,0,0,0.0
10953,462,175,6,80,0,1,1.0,0.0,30,0.0,0,0,0,0.0
10954,462,119,34,5,0,6,6.0,0.0,29,0.0,0,0,0,0.0
10955,462,195,54,6,0,21,21.0,0.0,25,0.0,0,0,0,0.0
10956,462,172,3,76,0,24,24.0,0.0,21,0.0,0,0,0,0.0
10957,462,184,50,44,0,9,9.0,0.0,13,0.0,0,0,0,0.0
10958,462,105,25,4,0,18,18.0,0.0,8,0.0,0,0,0,0.0
10959,462,118,52,101,0,10,10.0,0.0,2,0.0,0,0,0,0.0
10960,462,152,52,21,0,7,7.0,0.0,1,0.0,0,0,0,0.0
10961,462,173,32,4,0,12,12.0,0.0,0,0.0,0,0,0,0.0
10962,462,176,21,4,0,22,22.0,0.0,0,0.0,0,0,0,0.0
10963,462,193,25,4,0,23,23.0,0.0,0,0.0,0,0,0,0.0
10964,462,196,27,81,0,0,0.0,0.0,0,0.0,0,0,0,0.0
10965,462,188,54,81,0,0,0.0,0.0,0,0.0,0,0,0,0.0
10966,462,186,49,81,0,0,0.0,0.0,0,0.0,0,0,0,0.0
10967,463,163,6,1,1,10,9.0,9.0,72,5921950.0,0,0,0,0.0
10968,463,175,6,1,2,2,0.0,6.0,72,5942789.0,0,0,0,0.0
10969,463,187,1,1,3,15,12.0,4.0,72,5965691.0,0,0,0,0.0
10970,463,118,52,1,4,7,3.0,3.0,72,5998789.0,0,0,0,0.0
10971,463,184,50,1,5,12,7.0,2.0,72,6006242.0,0,0,0,0.0
10972,463,105,25,11,6,18,12.0,1.0,71,0.0,0,0,0,0.0
10973,463,140,51,12,7,16,9.0,0.0,70,0.0,0,0,0,0.0
10974,463,176,21,12,8,14,6.0,0.0,70,0.0,0,0,0,0.0
10975,463,119,34,12,9,6,-3.0,0.0,70,0.0,0,0,0,0.0
10976,463,196,27,12,10,24,14.0,0.0,70,0.0,0,0,0,0.0
10977,463,190,44,5,11,25,14.0,0.0,68,0.0,0,0,0,0.0
10978,463,195,54,14,12,20,8.0,0.0,68,0.0,0,0,0,0.0
10979,463,152,52,20,13,13,0.0,0.0,68,0.0,0,0,0,0.0
10980,463,123,21,5,14,21,7.0,0.0,65,0.0,0,0,0,0.0
10981,463,177,3,80,0,23,23.0,0.0,53,0.0,0,0,0,0.0
10982,463,181,53,2,0,9,9.0,0.0,50,0.0,0,0,0,0.0
10983,463,137,34,4,0,1,1.0,0.0,41,0.0,0,0,0,0.0
10984,463,117,4,20,0,4,4.0,0.0,41,0.0,0,0,0,0.0
10985,463,158,4,10,0,11,11.0,0.0,39,0.0,0,0,0,0.0
10986,463,172,3,64,0,17,17.0,0.0,37,0.0,0,0,0,0.0
10987,463,95,32,20,0,5,5.0,0.0,26,0.0,0,0,0,0.0
10988,463,182,1,23,0,19,19.0,0.0,25,0.0,0,0,0,0.0
10989,463,193,25,5,0,26,26.0,0.0,20,0.0,0,0,0,0.0
10990,463,173,32,10,0,3,3.0,0.0,12,0.0,0,0,0,0.0
10991,463,110,50,5,0,8,8.0,0.0,5,0.0,0,0,0,0.0
10992,463,197,27,22,0,22,22.0,0.0,3,0.0,0,0,0,0.0
10993,463,160,44,81,0,0,0.0,0.0,0,0.0,0,0,0,0.0
10994,463,188,54,81,0,0,0.0,0.0,0,0.0,0,0,0,0.0
10995,463,186,49,81,0,0,0.0,0.0,0,0.0,0,0,0,0.0
10996,464,137,34,1,1,4,3.0,9.0,52,4990880.0,0,0,0,0.0
10997,464,163,6,1,2,3,1.0,6.0,52,5001092.0,0,0,0,0.0
10998,464,158,4,1,3,7,4.0,4.0,52,5009492.0,0,0,0,0.0
10999,464,175,6,1,4,2,-2.0,3.0,52,5019903.0,0,0,0,0.0
11000,464,173,32,1,5,8,3.0,2.0,52,5044560.0,0,0,0,0.0
11001,464,118,52,1,6,12,6.0,1.0,52,5064228.0,0,0,0,0.0
11002,464,152,52,1,7,14,7.0,0.0,52,5084802.0,0,0,0,0.0
11003,464,95,32,1,8,11,3.0,0.0,52,5086915.0,0,0,0,0.0
11004,464,197,27,11,9,19,10.0,0.0,51,0.0,0,0,0,0.0
11005,464,176,21,11,10,20,10.0,0.0,51,0.0,0,0,0,0.0
11006,464,177,3,11,11,16,5.0,0.0,51,0.0,0,0,0,0.0
11007,464,188,54,12,12,26,14.0,0.0,50,0.0,0,0,0,0.0
11008,464,195,54,12,13,21,8.0,0.0,50,0.0,0,0,0,0.0
11009,464,190,44,5,0,25,25.0,0.0,45,0.0,0,0,0,0.0
11010,464,193,25,69,0,22,22.0,0.0,44,0.0,0,0,0,0.0
11011,464,123,21,5,0,18,18.0,0.0,41,0.0,0,0,0,0.0
11012,464,181,53,43,0,9,9.0,0.0,35,0.0,0,0,0,0.0
11013,464,105,25,8,0,24,24.0,0.0,28,0.0,0,0,0,0.0
11014,464,117,4,101,0,5,5.0,0.0,26,0.0,0,0,0,0.0
11015,464,182,1,10,0,13,13.0,0.0,24,0.0,0,0,0,0.0
11016,464,187,1,10,0,15,15.0,0.0,13,0.0,0,0,0,0.0
11017,464,160,44,6,0,23,23.0,0.0,10,0.0,0,0,0,0.0
11018,464,184,50,101,0,10,10.0,0.0,4,0.0,0,0,0,0.0
11019,464,140,51,99,0,17,17.0,0.0,4,0.0,0,0,0,0.0
11020,464,119,34,5,0,1,1.0,0.0,2,0.0,0,0,0,0.0
11021,464,110,50,4,0,6,6.0,0.0,2,0.0,0,0,0,0.0
11022,464,196,27,81,0,0,0.0,0.0,0,0.0,0,0,0,0.0
11023,464,172,3,81,0,0,0.0,0.0,0,0.0,0,0,0,0.0
11024,464,186,49,81,0,0,0.0,0.0,0,0.0,0,0,0,0.0
11025,465,137,34,1,1,4,3.0,9.0,76,5805865.0,0,0,0,0.0
11026,465,117,4,1,2,8,6.0,6.0,76,5812436.0,0,0,0,0.0
11027,465,95,32,1,3,3,0.0,4.0,76,5836180.0,0,0,0,0.0
11028,465,110,50,1,4,14,10.0,3.0,76,5840261.0,0,0,0,0.0
11029,465,118,52,1,5,11,6.0,2.0,76,5850780.0,0,0,0,0.0
11030,465,152,52,1,6,12,6.0,1.0,76,5858055.0,0,0,0,0.0
11031,465,119,34,1,7,2,-5.0,0.0,76,5878549.0,0,0,0,0.0
11032,465,181,53,11,8,9,1.0,0.0,75,0.0,0,0,0,0.0
11033,465,163,6,11,9,5,-4.0,0.0,75,0.0,0,0,0,0.0
11034,465,158,4,11,10,7,-3.0,0.0,75,0.0,0,0,0,0.0
11035,465,123,21,11,11,18,7.0,0.0,75,0.0,0,0,0,0.0
11036,465,195,54,11,12,21,9.0,0.0,75,0.0,0,0,0,0.0
11037,465,156,3,12,13,25,12.0,0.0,74,0.0,0,0,0,0.0
11038,465,140,51,12,14,19,5.0,0.0,74,0.0,0,0,0,0.0
11039,465,196,27,13,15,23,8.0,0.0,73,0.0,0,0,0,0.0
11040,465,175,6,20,0,6,6.0,0.0,67,0.0,0,0,0,0.0
11041,465,105,25,5,0,26,26.0,0.0,64,0.0,0,0,0,0.0
11042,465,160,44,37,0,24,24.0,0.0,63,0.0,0,0,0,0.0
11043,465,176,21,5,0,17,17.0,0.0,50,0.0,0,0,0,0.0
11044,465,177,3,5,0,16,16.0,0.0,43,0.0,0,0,0,0.0
11045,465,184,50,8,0,15,15.0,0.0,39,0.0,0,0,0,0.0
11046,465,187,1,20,0,10,10.0,0.0,36,0.0,0,0,0,0.0
11047,465,193,25,44,0,20,20.0,0.0,27,0.0,0,0,0,0.0
11048,465,182,1,5,0,13,13.0,0.0,25,0.0,0,0,0,0.0
11049,465,173,32,94,0,1,1.0,0.0,12,0.0,0,0,0,0.0
11050,465,197,27,8,0,22,22.0,0.0,0,0.0,0,0,0,0.0
11051,465,186,49,81,0,0,0.0,0.0,0,0.0,0,0,0,0.0
11052,465,190,44,81,0,0,0.0,0.0,0,0.0,0,0,0,0.0
11053,465,172,3,81,0,0,0.0,0.0,0,0.0,0,0,0,0.0
11054,466,119,34,1,1,3,2.0,9.0,77,5605708.0,0,0,0,0.0
11055,466,110,50,1,2,9,7.0,6.0,77,5615027.0,0,0,0,0.0
11056,466,137,34,1,3,2,-1.0,4.0,77,5627677.0,0,0,0,0.0
11057,466,118,52,11,4,13,9.0,3.0,76,0.0,0,0,0,0.0
11058,466,177,3,11,5,6,1.0,2.0,76,0.0,0,0,0,0.0
11059,466,158,4,11,6,14,8.0,1.0,76,0.0,0,0,0,0.0
11060,466,193,25,12,7,19,12.0,0.0,75,0.0,0,0,0,0.0
11061,466,176,21,12,8,22,14.0,0.0,75,0.0,0,0,0,0.0
11062,466,123,21,13,9,20,11.0,0.0,74,0.0,0,0,0,0.0
11063,466,197,27,14,10,21,11.0,0.0,73,0.0,0,0,0,0.0
11064,466,182,1,10,11,12,1.0,0.0,71,0.0,0,0,0,0.0
11065,466,186,49,16,12,24,12.0,0.0,71,0.0,0,0,0,0.0
11066,466,95,32,62,0,7,7.0,0.0,68,0.0,0,0,0,0.0
11067,466,196,27,62,0,23,23.0,0.0,66,0.0,0,0,0,0.0
11068,466,105,25,5,0,18,18.0,0.0,60,0.0,0,0,0,0.0
11069,466,175,6,101,0,1,1.0,0.0,56,0.0,0,0,0,0.0
11070,466,152,52,101,0,16,16.0,0.0,56,0.0,0,0,0,0.0
11071,466,117,4,101,0,5,5.0,0.0,35,0.0,0,0,0,0.0
11072,466,190,44,5,0,25,25.0,0.0,28,0.0,0,0,0,0.0
11073,466,173,32,5,0,11,11.0,0.0,20,0.0,0,0,0,0.0
11074,466,187,1,2,0,15,15.0,0.0,18,0.0,0,0,0,0.0
11075,466,163,6,5,0,4,4.0,0.0,9,0.0,0,0,0,0.0
11076,466,184,50,5,0,17,17.0,0.0,5,0.0,0,0,0,0.0
11077,466,181,53,5,0,8,8.0,0.0,1,0.0,0,0,0,0.0
11078,466,172,3,20,0,10,10.0,0.0,1,0.0,0,0,0,0.0
11079,466,160,44,5,0,26,26.0,0.0,1,0.0,0,0,0,0.0
11080,467,117,4,1,1,5,4.0,9.0,77,5528401.0,0,0,0,0.0
11081,467,199,3,1,2,8,6.0,6.0,77,5543347.0,0,0,0,0.0
11082,467,163,4,1,3,1,-2.0,4.0,77,5556301.0,0,0,0,0.0
11083,467,182,1,1,4,13,9.0,3.0,77,5560514.0,0,0,0,0.0
11084,467,177,3,1,5,7,2.0,2.0,77,5571540.0,0,0,0,0.0
11085,467,187,1,1,6,9,3.0,1.0,77,5579394.0,0,0,0,0.0
11086,467,105,25,11,7,10,3.0,0.0,76,0.0,0,0,0,0.0
11087,467,173,32,11,8,15,7.0,0.0,76,0.0,0,0,0,0.0
11088,467,194,53,12,9,12,3.0,0.0,75,0.0,0,0,0,0.0
11089,467,181,53,12,10,20,10.0,0.0,75,0.0,0,0,0,0.0
11090,467,152,50,13,11,19,8.0,0.0,74,0.0,0,0,0,0.0
11091,467,200,37,13,12,22,10.0,0.0,74,0.0,0,0,0,0.0
11092,467,110,50,14,13,16,3.0,0.0,73,0.0,0,0,0,0.0
11093,467,206,54,14,14,24,10.0,0.0,73,0.0,0,0,0,0.0
11094,467,196,37,15,15,21,6.0,0.0,72,0.0,0,0,0,0.0
11095,467,201,25,15,16,23,7.0,0.0,72,0.0,0,0,0,0.0
11096,467,192,55,15,17,25,8.0,0.0,72,0.0,0,0,0,0.0
11097,467,202,6,16,18,6,-12.0,0.0,71,0.0,0,0,0,0.0
11098,467,172,27,69,0,11,11.0,0.0,54,0.0,0,0,0,0.0
11099,467,118,52,3,0,14,14.0,0.0,43,0.0,0,0,0,0.0
11100,467,119,34,101,0,4,4.0,0.0,18,0.0,0,0,0,0.0
11101,467,158,27,69,0,17,17.0,0.0,11,0.0,0,0,0,0.0
11102,467,203,6,101,0,3,3.0,0.0,6,0.0,0,0,0,0.0
11103,467,137,34,20,0,2,2.0,0.0,3,0.0,0,0,0,0.0
11104,467,95,32,10,0,18,18.0,0.0,0,0.0,0,0,0,0.0
11105,467,197,44,4,0,26,26.0,0.0,0,0.0,0,0,0,0.0
11106,467,184,21,81,0,0,0.0,0.0,0,0.0,0,0,0,0.0
11107,467,204,44,81,0,0,0.0,0.0,0,0.0,0,0,0,0.0
11108,467,205,21,81,0,0,0.0,0.0,0,0.0,0,0,0,0.0
11109,467,195,56,81,0,0,0.0,0.0,0,0.0,0,0,0,0.0
11110,467,170,52,81,0,0,0.0,0.0,0,0.0,0,0,0,0.0
11111,468,117,4,1,1,1,0.0,9.0,63,6273134.0,0,0,0,0.0
11112,468,187,1,1,2,12,10.0,6.0,63,6276124.0,0,0,0,0.0
11113,468,95,32,1,3,14,11.0,4.0,63,6309993.0,0,0,0,0.0
11114,468,105,25,1,4,13,9.0,3.0,63,6323895.0,0,0,0,0.0
11115,468,181,53,11,5,15,10.0,2.0,62,0.0,0,0,0,0.0
11116,468,202,6,11,6,8,2.0,1.0,62,0.0,0,0,0,0.0
11117,468,201,25,12,7,21,14.0,0.0,61,0.0,0,0,0,0.0
11118,468,200,37,12,8,22,14.0,0.0,61,0.0,0,0,0,0.0
11119,468,197,44,13,9,23,14.0,0.0,60,0.0,0,0,0,0.0
11120,468,184,21,16,10,19,9.0,0.0,57,0.0,0,0,0,0.0
11121,468,137,34,2,0,7,7.0,0.0,63,0.0,0,0,0,0.0
11122,468,177,3,2,0,3,3.0,0.0,63,0.0,0,0,0,0.0
11123,468,194,53,5,0,18,18.0,0.0,38,0.0,0,0,0,0.0
11124,468,192,55,22,0,25,25.0,0.0,36,0.0,0,0,0,0.0
11125,468,119,34,68,0,9,9.0,0.0,34,0.0,0,0,0,0.0
11126,468,203,6,20,0,2,2.0,0.0,29,0.0,0,0,0,0.0
11127,468,182,1,4,0,5,5.0,0.0,22,0.0,0,0,0,0.0
11128,468,163,4,4,0,4,4.0,0.0,21,0.0,0,0,0,0.0
11129,468,199,3,4,0,6,6.0,0.0,21,0.0,0,0,0,0.0
11130,468,173,32,4,0,11,11.0,0.0,21,0.0,0,0,0,0.0
11131,468,158,27,47,0,26,26.0,0.0,19,0.0,0,0,0,0.0
11132,468,152,50,8,0,16,16.0,0.0,16,0.0,0,0,0,0.0
11133,468,172,27,83,0,24,24.0,0.0,15,0.0,0,0,0,0.0
11134,468,110,50,83,0,10,10.0,0.0,14,0.0,0,0,0,0.0
11135,468,206,54,20,0,20,20.0,0.0,12,0.0,0,0,0,0.0
11136,468,196,37,20,0,17,17.0,0.0,11,0.0,0,0,0,0.0
11137,468,170,52,81,0,0,0.0,0.0,0,0.0,0,0,0,0.0
11138,468,205,21,81,0,0,0.0,0.0,0,0.0,0,0,0,0.0
11139,468,118,52,81,0,0,0.0,0.0,0,0.0,0,0,0,0.0
11140,468,195,56,81,0,0,0.0,0.0,0,0.0,0,0,0,0.0
11141,468,204,44,81,0,0,0.0,0.0,0,0.0,0,0,0,0.0
11142,469,182,1,1,1,2,1.0,9.0,75,7105318.0,0,0,0,0.0
11143,469,177,3,1,2,8,6.0,6.0,75,7119978.0,0,0,0,0.0
11144,469,119,34,1,3,18,15.0,4.0,75,7184461.0,0,0,0,0.0
11145,469,105,25,1,4,12,8.0,3.0,75,7186265.0,0,0,0,0.0
11146,469,173,32,11,5,16,11.0,2.0,74,0.0,0,0,0,0.0
11147,469,187,1,11,6,11,5.0,1.0,74,0.0,0,0,0,0.0
11148,469,95,32,12,7,17,10.0,0.0,73,0.0,0,0,0,0.0
11149,469,200,37,12,8,21,13.0,0.0,73,0.0,0,0,0,0.0
11150,469,196,37,15,9,23,14.0,0.0,70,0.0,0,0,0,0.0
11151,469,201,25,17,10,24,14.0,0.0,68,0.0,0,0,0,0.0
11152,469,203,6,2,0,7,7.0,0.0,75,0.0,0,0,0,0.0
11153,469,158,27,6,0,13,13.0,0.0,59,0.0,0,0,0,0.0
11154,469,110,50,20,0,1,1.0,0.0,33,0.0,0,0,0,0.0
11155,469,205,21,20,0,20,20.0,0.0,32,0.0,0,0,0,0.0
11156,469,195,56,20,0,19,19.0,0.0,27,0.0,0,0,0,0.0
11157,469,172,27,20,0,15,15.0,0.0,26,0.0,0,0,0,0.0
11158,469,197,44,7,0,10,10.0,0.0,26,0.0,0,0,0,0.0
11159,469,137,34,20,0,6,6.0,0.0,25,0.0,0,0,0,0.0
11160,469,206,54,20,0,22,22.0,0.0,23,0.0,0,0,0,0.0
11161,469,207,3,4,0,14,14.0,0.0,19,0.0,0,0,0,0.0
11162,469,117,4,20,0,4,4.0,0.0,10,0.0,0,0,0,0.0
11163,469,202,6,20,0,9,9.0,0.0,6,0.0,0,0,0,0.0
11164,469,163,4,4,0,3,3.0,0.0,5,0.0,0,0,0,0.0
11165,469,152,50,4,0,5,5.0,0.0,5,0.0,0,0,0,0.0
11166,469,194,53,4,0,26,26.0,0.0,3,0.0,0,0,0,0.0
11167,469,181,53,4,0,25,25.0,0.0,1,0.0,0,0,0,0.0
11168,469,170,52,81,0,0,0.0,0.0,0,0.0,0,0,0,0.0
11169,469,204,44,81,0,0,0.0,0.0,0,0.0,0,0,0,0.0
11170,469,192,55,81,0,0,0.0,0.0,0,0.0,0,0,0,0.0
11171,469,184,21,81,0,0,0.0,0.0,0,0.0,0,0,0,0.0
11172,469,118,52,81,0,0,0.0,0.0,0,0.0,0,0,0,0.0
11173,470,202,6,1,1,4,3.0,9.0,60,5798887.0,0,0,0,0.0
11174,470,203,6,1,2,3,1.0,6.0,60,5799253.0,0,0,0,0.0
11175,470,105,25,1,3,5,2.0,4.0,60,5866571.0,0,0,0,0.0
11176,470,197,44,11,4,9,5.0,3.0,59,0.0,0,0,0,0.0
11177,470,194,53,13,5,14,9.0,2.0,57,0.0,0,0,0,0.0
11178,470,181,53,2,0,12,12.0,0.0,54,0.0,0,0,0,0.0
11179,470,170,52,62,0,10,10.0,0.0,52,0.0,0,0,0,0.0
11180,470,163,4,101,0,1,1.0,0.0,44,0.0,0,0,0,0.0
11181,470,152,50,5,0,6,6.0,0.0,24,0.0,0,0,0,0.0
11182,470,204,44,22,0,13,13.0,0.0,7,0.0,0,0,0,0.0
11183,470,117,4,5,0,2,2.0,0.0,6,0.0,0,0,0,0.0
11184,470,110,50,10,0,7,7.0,0.0,4,0.0,0,0,0,0.0
11185,470,205,25,7,0,11,11.0,0.0,0,0.0,0,0,0,0.0
11186,470,118,52,10,0,8,8.0,0.0,0,0.0,0,0,0,0.0
11187,471,187,1,1,1,10,9.0,9.0,70,5741995.0,0,0,0,0.0
11188,471,177,3,1,2,3,1.0,6.0,70,5749263.0,0,0,0,0.0
11189,471,158,27,11,3,14,11.0,4.0,69,0.0,0,0,0,0.0
11190,471,173,32,12,4,11,7.0,3.0,68,0.0,0,0,0,0.0
11191,471,137,34,13,5,8,3.0,2.0,67,0.0,0,0,0,0.0
11192,471,192,55,13,6,23,17.0,1.0,67,0.0,0,0,0,0.0
11193,471,176,21,14,7,22,15.0,0.0,66,0.0,0,0,0,0.0
11194,471,196,37,14,8,24,16.0,0.0,66,0.0,0,0,0,0.0
11195,471,172,27,14,9,17,8.0,0.0,66,0.0,0,0,0,0.0
11196,471,182,1,2,0,4,4.0,0.0,70,0.0,0,0,0,0.0
11197,471,206,3,20,0,13,13.0,0.0,60,0.0,0,0,0,0.0
11198,471,200,37,5,0,25,25.0,0.0,60,0.0,0,0,0,0.0
11199,471,117,4,20,0,1,1.0,0.0,59,0.0,0,0,0,0.0
11200,471,119,34,20,0,9,9.0,0.0,52,0.0,0,0,0,0.0
11201,471,184,21,37,0,26,26.0,0.0,51,0.0,0,0,0,0.0
11202,471,197,44,41,0,14,14.0,0.0,37,0.0,0,0,0,0.0
11203,471,110,50,6,0,6,6.0,0.0,34,0.0,0,0,0,0.0
11204,471,205,25,5,0,20,20.0,0.0,33,0.0,0,0,0,0.0
11205,471,105,25,5,0,5,5.0,0.0,29,0.0,0,0,0,0.0
11206,471,118,52,7,0,19,19.0,0.0,29,0.0,0,0,0,0.0
11207,471,170,52,23,0,21,21.0,0.0,13,0.0,0,0,0,0.0
11208,471,95,32,8,0,7,7.0,0.0,9,0.0,0,0,0,0.0
11209,471,163,4,101,0,2,2.0,0.0,7,0.0,0,0,0,0.0
11210,471,181,53,8,0,12,12.0,0.0,0,0.0,0,0,0,0.0
11211,471,152,50,4,0,15,15.0,0.0,0,0.0,0,0,0,0.0
11212,471,194,53,4,0,18,18.0,0.0,0,0.0,0,0,0,0.0
11213,471,202,6,54,0,0,0.0,0.0,0,0.0,0,0,0,0.0
11214,471,203,6,3,0,0,0.0,0.0,0,0.0,0,0,0,0.0
11215,471,195,56,81,0,0,0.0,0.0,0,0.0,0,0,0,0.0
11216,471,136,54,81,0,0,0.0,0.0,0,0.0,0,0,0,0.0
